epoch,step,train_loss,train_acc,val_loss,val_acc,train_task,train_kl,train_recon,train_contr,val_task,val_kl,val_recon,val_contr,train_ppl,train_te,val_ppl,val_te,sav_version
0,1139,8.372209509597523,0.5129559738631053,4.859853672981262,0.8206535632388354,2.681373823882196,0.0421879339645943,5.648647765091787,2.0789637362569753,0.9190167923768361,0.35528202379743257,3.585554881890615,2.0792569756507873,57.642180125959534,0.6148970545694433,2.594768356124837,0.28538722054434196,1
1,2278,2.878244697262678,0.8673258638341672,2.386645470062892,0.8989856385216122,0.6344259056451553,0.11097255747199478,2.132846235914959,2.0789887030151877,0.4115973549584548,0.03911078087985516,1.9359373132387796,2.0825663924217226,1.9648057893117896,0.21116671706559326,1.5241001844776736,0.14409493759175282,2
2,3417,2.3381293339097153,0.9035753884286251,2.2547744611899057,0.9078248428651957,0.3771662059402759,0.033207401719935324,1.9277557271211372,2.0780144332269495,0.3215957976877689,0.02723850461964806,1.905940157175064,2.07772425810496,1.4744624665777015,0.1291646502350138,1.3859287638187667,0.103453387463648,3
3,4556,2.22350884813086,0.9094907512800758,2.227435870965322,0.9079343757337875,0.3092937158180288,0.03162662250899871,1.8825885064775636,2.0785449970386027,0.28639593422412873,0.038266818349560104,1.9027730882167817,2.0798481106758118,1.3712192154606235,0.1055400357002904,1.3387793711343763,0.10288842735763447,4
4,5695,2.185728796330118,0.9150188995441161,2.148199756940206,0.9128904405688039,0.2672553864799119,0.034194228127337106,1.8842791838013782,2.0781209722122047,0.2809529446065426,0.04893122712771098,1.8183155864477158,2.0767239610354107,1.315165411396691,0.08957473532726949,1.3358380760673227,0.07319052656187773,5
5,6834,2.1579895833796634,0.9231800700544636,2.113413218657176,0.9271995021917515,0.23397097301598282,0.03971484307235694,1.8843037722087723,2.0786294528954485,0.21637827344238758,0.021067988437910874,1.8759669423103333,2.080024468898773,1.269724121031072,0.07965455183078524,1.2460017833765908,0.07713195814456243,6
6,7973,2.073010406544378,0.9487042880122264,2.0293420910835267,0.9681016132784797,0.16998502621108288,0.019707366676970046,1.883318010917141,2.0787602890155314,0.11953315826443335,0.0198496556840837,1.8899592816829682,2.0828102747599284,1.189821815362934,0.06868167770143484,1.1300837744816408,0.04761810285778117,7
7,9112,2.0102972810576105,0.9721286315911015,1.9915603816509246,0.9762706610197658,0.10775584061168088,0.021942379198399316,1.8805990614212846,2.0786227516378615,0.08673401637934149,0.05526552349328995,1.849560829003652,2.081562789281209,1.1173747816935156,0.05238593214960862,1.0932378260017015,0.04004700251574571,8
8,10251,1.9374121420209716,0.9751666206608145,1.82174644668897,0.97406014909776,0.09683990529170088,0.0326484143962925,1.8079238178125068,2.0786012818250246,0.10125236950504284,0.03722587681065003,1.6832681894302368,2.083705739180247,1.1056656081709975,0.04970118240156591,1.1101492972662967,0.04222671217113944,9
9,11390,1.891647838729845,0.9784115298979216,1.8149158120155335,0.9742085097028022,0.08358698483712683,0.0411099795140882,1.7669508727733454,2.0784450678369053,0.09635660628167292,0.03862335169687867,1.6799358506997426,2.0797121206919353,1.089370688015516,0.043630013604391275,1.1039598440162912,0.04559274283162101,10
10,12529,1.8404737602104944,0.9776172366372229,1.8571515043576559,0.9777827086908226,0.08617046591151208,0.04388729874388077,1.7104159966699903,2.0788045193251024,0.0836399610231941,0.04512367726614078,1.7283878743648529,2.08086865345637,1.0990212348691732,0.04549450562845779,1.0905098208961517,0.04021658754540572,10
11,13668,1.8219043987691141,0.9784823225890006,1.8031894425551096,0.9800456581260144,0.08342973082541501,0.03676520043671707,1.7017094681302742,2.078763528912605,0.07685599321266637,0.03409059488524993,1.6922428568204244,2.0810104529062907,1.0903564202118239,0.04295972167313865,1.0819004274947062,0.04246793292501078,11
12,14807,1.8052439099346158,0.9788262288595481,1.7974831024805704,0.9779410015483426,0.08177848068790394,0.034408228865990625,1.689057199969639,2.0780360543801137,0.08552961885385836,0.03267253280306856,1.6792809635400772,2.0794286251068117,1.0886837758857755,0.04467379881923501,1.0923189894071375,0.0443828584402013,12
13,15946,1.78285613847051,0.9776887718631152,1.7762823363145193,0.9777881281387485,0.08480560755123294,0.034799046798088346,1.66325148026916,2.078509332842739,0.08237144236142437,0.033553849905729294,1.6603570650021235,2.080286407470703,1.1222949834530471,0.04432539416584342,1.090290984087822,0.04403452774010098,13
14,17085,1.769814709700232,0.9786361141380993,1.7695200483004252,0.9785870681037145,0.08253298620194609,0.03298651983534641,1.654295201517177,2.078857750930317,0.07816127617843449,0.03170285491893689,1.6596559236447017,2.0843309283256533,1.0891598487591838,0.04515193745326961,1.0835664380765708,0.0420364220521493,14
15,18224,1.7608686743125883,0.979956740493354,1.8266689360141755,0.9803482202422413,0.07635433749261838,0.0329081055081079,1.6516062320586984,2.0785849487917583,0.06971434288813422,0.029881969590981803,1.7270726342995961,2.080256489912669,1.0822310899009486,0.04203718988459767,1.073435383363272,0.0424219793566882,14
16,19363,1.7420065706502565,0.9796202634847714,1.791847292582194,0.9851844040218276,0.07674335711635649,0.030700683582302664,1.6345625287404282,2.078161044116602,0.055558636932012934,0.02639829193552335,1.7098903576533,2.078987435499827,1.0823954136225082,0.0422804253932473,1.0581849596344395,0.031661699838387715,14
17,20502,1.7269147506819367,0.9801677928459807,1.755754280090332,0.9819710850693802,0.0759743024064416,0.025787274136524437,1.625153174883865,2.078144394378059,0.06891760765768898,0.024763510562479496,1.662073161204656,2.0807240565617877,1.0810795155612425,0.04356184828497802,1.0733021721950842,0.04057526296096312,15
18,21641,1.716320820708773,0.9798335832063193,1.726814877986908,0.9814246242119661,0.07696782020198654,0.024675064670335735,1.6146779340332909,2.077657775987754,0.07509999627557894,0.023716648512830337,1.6279982288678487,2.0805933992067973,1.0825587359454953,0.04425100950761905,1.0821159468776969,0.0333567421592578,16
19,22780,1.7030124317877537,0.9801322815008789,1.7263211488723755,0.9818913580733685,0.07487976968301095,0.023118029174389182,1.6050146330962378,2.0781474331159986,0.06709609484920899,0.02401939413199822,1.6352056662241619,2.0838712175687153,1.0801123909395667,0.04230546097507871,1.070778014436008,0.03712106162080754,17
20,23919,1.7066320220664262,0.9805318061185545,1.7252905011177062,0.9799788580796922,0.07245681259802177,0.022454127363526998,1.6117210839797365,2.078413956410221,0.07221162442971642,0.022056725000341733,1.631022145350774,2.0792211135228476,1.0771677405457403,0.04125321928232344,1.0775758363227852,0.043181044291331024,18
21,25058,1.7045022325624595,0.9805559981641486,1.7571648240089417,0.9802337516401975,0.07415087406648833,0.02196655528255206,1.608384801851646,2.0785212533530486,0.07283257703917721,0.021617195600022874,1.662715051571528,2.0815531412760415,1.0803879961622067,0.042617791744871694,1.0769816768583893,0.049411821964353404,18
22,26197,1.6933206358533663,0.9809045267515677,1.7134728491306306,0.9787873309911788,0.07216961033739594,0.021189378468193854,1.5999616497017188,2.0778054843564324,0.07938902592577506,0.020747982213894525,1.613335836927096,2.08283048470815,1.0770238182113905,0.041281565651804415,1.0857819180688904,0.045564156232964406,19
23,27336,1.6911405091541079,0.9809974148200382,1.7143249809741974,0.9788720087820347,0.07052519479596822,0.020861542326601795,1.5997537719355643,2.0783779436920273,0.07736980002373457,0.020503973308950662,1.6164512276649474,2.0801626761754353,1.0751959722494875,0.041345466609700926,1.0832639834107958,0.04383551427578377,19
24,28475,1.6827346809712076,0.9804258021686375,1.7048475861549377,0.9841126844895266,0.07370538361917582,0.02057806118877966,1.588451231802839,2.0781602265020545,0.06140193968312815,0.020632630866020917,1.622813015182813,2.0791877269744874,1.0788683703210775,0.042895739149606496,1.0650044726764423,0.03201386764688442,20
25,29614,1.687658061575115,0.9819328162545431,1.695603362719218,0.9803122006099861,0.06806439997119743,0.02054431295975768,1.599049344253289,2.0782062588709294,0.07651383225262785,0.020224627759307622,1.5988649090131124,2.0801921049753824,1.0725535381631042,0.03992553190450329,1.081552351767415,0.0451591276121033,21
