epoch,step,train_loss,train_acc,val_loss,val_acc,train_task,train_kl,train_recon,train_contr,val_task,val_kl,val_recon,val_contr,train_ppl,train_te,val_ppl,val_te,sav_version
0,2277,4.757599831046271,0.3744316700553108,3.0962690015633902,0.633732027630071,3.3635685178183334,0.007755526610423938,5.878579628273851,1.3862757916297628,1.6871299847960473,0.01990036154165864,5.89024817943573,1.389238652586937,83.08059497338313,0.7142446473987133,6.665550099603565,0.43987175028336783,1
1,4554,2.7053779227512678,0.7058030297960151,2.487942721446355,0.7234405417541301,1.302113947582496,0.017688036948642058,5.883174636775483,1.3855759389158608,1.0912326800326506,0.010670321861592431,5.87841268380483,1.3860397209723792,4.934574462302832,0.3322698675584974,3.2834703896771695,0.21978790002389176,2
2,6831,2.303680837232919,0.7586727310738741,2.1477650195360183,0.7695177621736125,0.9103535672892695,0.007920817592699485,5.878490025399283,1.3854064489070606,0.7574942613641421,0.006304473453201354,5.881160577138265,1.3839662820100784,2.926145127563641,0.2232738249565463,2.2461717052740573,0.18337455915990084,3
3,9108,2.151342388617139,0.7752747906765751,2.082394144932429,0.7706857318321241,0.7632745499143906,0.00563852540877896,5.876068428728106,1.3824293115550508,0.693953708683451,0.006120726068426545,5.877853949864705,1.3823197136322658,2.3883856514913955,0.18523620675801641,2.063757872309494,0.16140258547165448,4
4,11385,2.0742586037805846,0.7856898234057603,1.9938087552785873,0.8128093824574247,0.6882773126996187,0.0064412328928134775,5.8751440546624645,1.3795400597204175,0.6106916040182113,0.007585747605965783,5.882212837537129,1.3755313992500304,2.1626630893850733,0.16540607856992606,1.9318829556937742,0.15591890839280756,5
5,13662,1.8470021889929087,0.8738439237637053,1.7361782689889271,0.9104802380237197,0.4632149461172537,0.007378372088991691,5.8756353485516195,1.376408870931147,0.3525373134141167,0.008189256847254,5.873090477784475,1.375451698899269,1.7039709526376168,0.14358526531478305,1.4934784626313984,0.12591276057387407,6
6,15939,1.6989479567078472,0.9244677370389411,1.6860274891058604,0.928037557138067,0.3176829014177981,0.008282368141932018,5.875265946344268,1.3729826887291567,0.3034184712994223,0.00946472757786978,5.877254402637481,1.3731442888577778,1.4874274745926106,0.1247641159232135,1.4607507327654436,0.12158091463739575,7
7,18216,1.656237937716156,0.9348670469840364,1.6206771185000737,0.9408029262611246,0.2770287784521595,0.009736205553648226,5.875546290364556,1.369472953589485,0.24489974620131155,0.010817980178884076,5.878933544953664,1.3649593909581503,1.412843437482376,0.12293591000678507,1.343582880500684,0.09999217905200784,8
8,20493,1.6230602521984316,0.9416255321484351,1.5359212825695674,0.9598365193844027,0.2511659557588577,0.014846689165330568,5.876738425561824,1.3570476073573754,0.17624510077293962,0.03005453801403443,5.871393132209778,1.329621641834577,1.3638950243710046,0.11755506176387875,1.233707743312442,0.12225649070649346,9
9,22770,1.583192836347645,0.947993736911392,1.6030993998050689,0.9456640376833078,0.22508342151207375,0.022298274070819406,5.874425425255147,1.3358111406136983,0.23472705911844968,0.012359617956584164,5.876752583185832,1.3560127198696137,1.3293397310776474,0.11321825743072995,1.3552135650707522,0.10544760453925997,9
10,25047,1.5588550954782288,0.9488959671608908,1.5699116200208665,0.9464594177677103,0.21776936720612103,0.02797268828213829,5.8750248168925205,1.3131130386142287,0.23130818326414251,0.028660053899511696,5.879326796531677,1.3099433819452921,1.3111306557786417,0.10946626790270682,1.444704569890223,0.09363871056738202,9
11,27324,1.531568234309482,0.9518519267778782,1.5055744618177413,0.9577397500990336,0.20139591097347045,0.027858839762349256,5.876215250805171,1.302313482546733,0.18167815269941154,0.033753231369579834,5.876757192611694,1.2901430775721867,1.2826047831471497,0.10572147806834745,1.2515133405986743,0.09412462624537955,10
12,29601,1.5098935102337958,0.9519235842514574,1.4699122697114944,0.9629669795993123,0.20161578883797332,0.03713285789134199,5.876336791717436,1.2711448633309566,0.1543736249829332,0.03739545311157902,5.8787046273549395,1.2781431923309963,1.2846190431254008,0.10459480959209713,1.187519157924574,0.08934537295056315,11
13,31878,1.4969374351808782,0.9493319227663783,1.4917555530865987,0.9462751038044916,0.20687861601862162,0.04284745907647389,5.876512657512318,1.2472113607010404,0.2120192528391878,0.04060430101429423,5.879820803801219,1.2391319980223974,1.313572213468922,0.10644586238455087,1.3219184464884548,0.10758663074467222,11
14,34155,1.455818779874539,0.9536477375599028,1.4811962912480037,0.9467318336575538,0.18803100075820592,0.044214351844659334,5.875142580802157,1.2235734258035216,0.2233298900614803,0.04864808429653446,5.877345911661783,1.2092183172702788,1.2626912317342656,0.1052635020806106,1.3294850463007044,0.10380251250664774,11
15,36432,1.4350145524437223,0.9548270889673355,1.3982432256142299,0.9645799578356641,0.18385236091636936,0.04590079485944713,5.873711113977914,1.2052613962204455,0.15825232233619319,0.04588775240505735,5.873248108228048,1.1941031436125438,1.2576529184153191,0.10293287469801782,1.217652252829481,0.0990381797794757,12
16,38709,1.434750891698391,0.9553816674273423,1.4589307169119516,0.9507280576477751,0.18513660643461005,0.04422493949025333,5.8721053335401745,1.2053893442524595,0.19389863823501705,0.03997728809093436,5.876779496669769,1.2250547935565312,1.2666663452317066,0.10332091180126303,1.2534834535042187,0.09797324466636183,12
17,40986,1.4133117894397056,0.9561332069742593,1.4308407564957937,0.9522886291954514,0.17740200915541351,0.04410493697072913,5.87344655668102,1.191804843510145,0.19741714756237344,0.04590623878563444,5.875113197167715,1.1875173717737197,1.2475408333313662,0.10008132907380234,1.2730009888778,0.10113197019600673,12
18,43263,1.4087312517390735,0.9577273744464676,1.4246482998132706,0.9605621971183426,0.17277032006237464,0.04431863156092902,5.876471716529401,1.191642300439708,0.15646445348393173,0.03635263480246067,5.872991327444712,1.231831215818723,1.239534147168856,0.1010637684311867,1.207184467230158,0.09497071369470578,12
19,45540,1.4230132120112133,0.9555112874577985,1.372408245007197,0.9689171161101613,0.18010525942839795,0.04086283212188152,5.876299908352777,1.2020451204526514,0.1301101188136575,0.037745542094732326,5.873718432585398,1.2045525819063188,1.2572116868300587,0.09900465800522858,1.1599161895209122,0.09162862469906922,13
20,47817,1.4187319154115323,0.9550648358101724,1.445967084169388,0.9447437948922784,0.18120810094758416,0.04074888013067689,5.875757835180444,1.1967749345129814,0.22530860376233855,0.04289393954289456,5.871348838011424,1.1777645443876585,1.2671393827335127,0.09706128083411983,1.326676130828502,0.10757271844189925,13
21,50094,1.4017748667788599,0.9566907114184354,1.4263237287600836,0.9486928609138763,0.173202365806387,0.040584770554400976,5.873573189091672,1.1879877307512385,0.20488240418878073,0.04361072839237749,5.882060885429382,1.1778306022286416,1.2393466786065963,0.0963309157257231,1.2949268110889918,0.10400182768785306,13
22,52371,1.404628126674647,0.9538763011269006,1.395925302306811,0.9592622799914967,0.18351885449657848,0.043462896785017004,5.875159851647177,1.1776463752469317,0.17876824812265113,0.043912405520677565,5.874629751841227,1.1732446491718291,1.2705846647630934,0.09878892608689886,1.263454140086264,0.09674545568835727,13
23,54648,1.3909061420209898,0.9593086600067859,1.4228526512781778,0.9525016278467181,0.16430420945537574,0.041609635233852915,5.875581580711971,1.1849922969459596,0.1978374056983739,0.0413876346933345,5.876899472872416,1.183627607425054,1.23066986709971,0.09612298152415784,1.3126244449522488,0.09728135357820353,13
24,56925,1.3918920018966647,0.9576074289783343,1.4013074934482574,0.9535790661821469,0.17286392534381742,0.0419551575982589,5.8740730231196725,1.1770729195877916,0.18506659584721394,0.04377963257332643,5.87173216342926,1.1724612628420195,1.2541031857756653,0.09766384424283936,1.2513929395847911,0.09852542538587687,13
25,59202,1.370985247165318,0.9601281319478816,1.3755570103724797,0.9584807959834588,0.16128045291010804,0.04397594314731157,5.873735713079198,1.1657288497511,0.16689908842430062,0.043861299722145,5.8816529512405396,1.1647966181238492,1.219084493433851,0.09413828273645254,1.2398817632395096,0.08856334625866903,13
26,61479,1.3755066795049657,0.9558058679237893,1.3783924837907156,0.9628210200089851,0.1730334194940787,0.04434909990656962,5.875023122937416,1.1581241597090577,0.16565441087586805,0.04379430835445722,5.879846421877543,1.1689437652627628,1.248578014794034,0.09858129201196433,1.2355418408066146,0.09199403652025426,13
