epoch,step,train_loss,train_acc,val_loss,val_acc,train_task,train_kl,train_recon,train_contr,val_task,val_kl,val_recon,val_contr,train_ppl,train_te,val_ppl,val_te,sav_version
0,2277,9.329281715536306,0.3846964566383588,4.032771939039231,0.6697164075414851,3.291161604680458,0.11265823720669277,4.5397012253366755,1.3857606405954273,1.5273895382881164,0.222304451217254,0.89640748873353,1.3866704652706783,81.03473037295896,0.6922369234508656,5.463092373469694,0.3961306261671829,1
1,4554,3.5799742552288594,0.7263038145425692,3.1392038335402805,0.7658043127049503,1.1717160928063504,0.11485988638565423,0.9068163192005183,1.3865819591987956,0.8768944665789604,0.06696640762190025,0.8102483176936706,1.3850946406523386,4.166229570743201,0.2968731309218153,2.6387173861021873,0.2089940339879244,2
2,6831,3.1077327124633753,0.7686966886433823,3.017242634296417,0.76233359955262,0.8414805664316468,0.04873761280121173,0.8315940310374446,1.3859205059069104,0.7729119013994932,0.03674840644622843,0.823285759612918,1.3842965791622797,2.722997068302264,0.20642312313716304,2.2788345900820226,0.19328241387455025,3
3,9108,2.99237704182802,0.7770722207380744,3.040110792716344,0.7709653201555092,0.7437035796127405,0.03511686358792273,0.8278354551507341,1.3857211430029854,0.6978926303486029,0.03455387586727739,0.9187217321246862,1.388942547639211,2.276771513978301,0.1817789287928274,2.1025799261838443,0.1517907314397451,3
4,11385,2.814011312232606,0.8320855420833505,2.6831267803907393,0.8942774222125263,0.5768667237483845,0.02899563484070565,0.8234327032566594,1.3847162524073806,0.39611113506058854,0.025878706589962046,0.877114628876249,1.3840223093827566,1.917539708493898,0.1563483434654834,1.5387909627920566,0.1376469157421791,4
5,13662,2.597622933280955,0.9125521921253228,2.514586407939593,0.9375271379000624,0.3613672125890285,0.024321551979910035,0.8289409820309427,1.3829931840595049,0.25603258664098877,0.01828020051276932,0.857037465274334,1.38323615193367,1.5357283148272813,0.13358324747092298,1.3700076570169715,0.12597605550608135,5
6,15939,2.5008071843709767,0.9358340563659497,2.4130829016367596,0.9498352446344918,0.27692253084822205,0.02267931252848856,0.8200960544559271,1.3811092874592314,0.21801513438113035,0.024265836613873642,0.7942276916156212,1.376574233174324,1.3984579719221772,0.12191501455699369,1.2823948741403766,0.11442864204193628,6
7,18216,2.4686058810472384,0.9419797518865949,2.3770773033301036,0.9570500848398354,0.25029470767051987,0.025862466233063017,0.8178653604218873,1.3745833447904088,0.1916882319453483,0.03722180219677587,0.7769049029797316,1.3712623556454977,1.3836489439601043,0.12135628870703592,1.2483200664549952,0.1153770672300145,7
8,20493,2.41298585033333,0.9451620396044996,2.4168522477149965,0.9528635934129306,0.2324141328476433,0.035369809471532135,0.7947597360605727,1.3504421740286068,0.19808110229981443,0.04318829911450545,0.8350392819692691,1.3405435621738433,1.333281890445936,0.11750138823784044,1.2631032308033352,0.12023951424243355,7
9,22770,2.41748931301127,0.9474245096556044,2.3707172413667044,0.9580470944043732,0.2225770880328103,0.06306513367964345,0.799737726727179,1.332109363706268,0.1788782357587479,0.06015333980321884,0.815693774074316,1.3159918874502181,1.3240034565526704,0.11458712211191,1.2409410755724364,0.11047819995192078,8
10,25047,2.335706479359888,0.9504960977090826,2.3041511754194897,0.9453643985852543,0.20469643626865988,0.05611640293614143,0.7842657824763092,1.2906278568137148,0.222607220216499,0.05370161545773347,0.7608294550329446,1.2670128852128983,1.3134048561051335,0.11483003348240763,1.3265419409743628,0.09612903255032121,9
11,27324,2.2846039247764116,0.9508499660243553,2.300915197531382,0.9429741222044883,0.20368597455749957,0.0561775709283577,0.7792515128222693,1.2454888698140623,0.24502315436451075,0.05790360101188222,0.7730175337443749,1.224970914920171,1.296155110043529,0.10852871239847692,1.411948386631746,0.10423474992854341,10
12,29601,2.2398528811514873,0.9517500391761512,2.2921473930279412,0.9568612178917778,0.2008651596245339,0.05747415411024697,0.7599559493385808,1.2215576173969147,0.18168896272739707,0.05979267753039797,0.8391674560805161,1.2114983091751734,1.2931571040665168,0.11091049105054791,1.2489615679082737,0.08751029759905982,11
13,31878,2.21975348280562,0.9531873859895592,2.2201018899679186,0.9539276370484064,0.19071907847254674,0.06487150305900911,0.7552613476336291,1.2089015550135938,0.1789349510256822,0.05964793420086304,0.7715869599332412,1.209932033220927,1.2661964896118885,0.10578435509282896,1.2495112413160967,0.09203984374233026,12
14,34155,2.1908683701989733,0.953788298271999,2.2068576882282893,0.9652690051361731,0.18779190319443434,0.05707613316102409,0.7532675047165791,1.1927328310779275,0.14488561125181149,0.05692138808468978,0.8125635621448358,1.1924871345361074,1.269040143984841,0.10670317524781882,1.1913881164505304,0.09178057107858054,13
15,36432,2.1812129427478877,0.9555970087592924,2.1451975693305334,0.9642390843734979,0.18160242016903105,0.056424572574670866,0.7591463659068289,1.1840395853086998,0.14704786936830108,0.05596720911562443,0.7585580193748077,1.1836244732141494,1.2549207861169063,0.10057491258565203,1.1944383350858379,0.11846229944357685,14
16,38709,2.1654103628940944,0.9551266524058409,2.2009322295586267,0.9483814870542457,0.1861973990614456,0.0636554385094094,0.7361114930179907,1.1794460309300445,0.2182614110604239,0.07475943146273493,0.7232216455042362,1.184689736366272,1.2663438005325973,0.10346307181774188,1.3246395307920757,0.09152542295928066,14
17,40986,2.155803770703813,0.955695483042725,2.1825270275274913,0.9566921151633403,0.1778818684630914,0.0705750297442517,0.7360993080433388,1.171247563683573,0.17125899916281923,0.06712836536268393,0.7731692438324292,1.170970434943835,1.252470847660875,0.10256587542883641,1.2367107689968047,0.09797910422085979,14
18,43263,2.1402677639985117,0.9554955198899555,2.1698792447646458,0.9532030139614741,0.1786727028774964,0.062015373042187884,0.7376735261987059,1.1619061598350564,0.18305277439843243,0.05705125136300922,0.7646340876817703,1.1651411304871242,1.254553696113203,0.09979359661565271,1.2477109210680863,0.08767507375356622,14
19,45540,2.126967712013042,0.959538474581646,2.094461781779925,0.9625910950316116,0.1657773890037085,0.05428431511782584,0.7473930237478575,1.159512983951644,0.164924027879412,0.05465209207807978,0.7133170783519744,1.1615685959657034,1.2500019070457098,0.0989297163170983,1.2109467679597707,0.09500593067472268,15
20,47817,2.125394244386692,0.9564120527070522,2.147842158873876,0.9556933622935736,0.17683406692877826,0.05528016696648479,0.7446585478597322,1.1486214676026876,0.18325322941915753,0.05638322423522671,0.7610366842399041,1.1471690262357395,1.265996967702704,0.09802405464167468,1.2949414213172192,0.09807850687734584,15
21,50094,2.105111192651731,0.9582748418372794,2.1399099210898083,0.9667144902445876,0.16645848064887475,0.0571873055007775,0.7418050289311113,1.139660377983048,0.13921943926640476,0.05705109207580487,0.7971792258322239,1.1464601665735246,1.2396156529460913,0.09535129100813111,1.193131817439197,0.10001605820784043,15
22,52371,2.096345319892421,0.9603080076593267,2.117192702492078,0.9461382449257377,0.1596392909920544,0.057505992361862615,0.7483984234239325,1.1308016128376697,0.2090562384313671,0.05913765610506137,0.7202077726523082,1.1287910491228104,1.220054618439166,0.09180351642646829,1.2986527676016704,0.091990862220947,15
23,54648,2.068497083351494,0.9586298062400854,2.0933976153532665,0.9551726683640565,0.1654764690010947,0.05782281065692648,0.7245180228259619,1.1206797822609669,0.17160759655719934,0.059863276903827985,0.7425108049064875,1.1194159507751464,1.2320834601159085,0.09245086741298099,1.2405328879788786,0.08842553717313054,16
