epoch,step,train_loss,train_acc,val_loss,val_acc,train_task,train_kl,train_recon,train_contr,val_task,val_kl,val_recon,val_contr,train_ppl,train_te,val_ppl,val_te,sav_version
0,1250,1.2187208030700685,0.9935909816701162,1.1340363209247588,0.993004676387326,0.021472615276565195,0.02367130223661661,1.1735768860816955,2.0816045515060426,0.021597307760530385,0.02446617442369461,1.0879728407859803,2.081531063461304,1.0220689139723576,0.01625606117942206,1.0223728301850956,0.008680223886120053,1
1,2500,1.1079519379138947,0.9936727036921761,1.0749249591350556,0.9930861243336158,0.019346380602178397,0.02747575988471508,1.0611297980308532,2.0837065420150758,0.02131491963536246,0.03523803879469633,1.0183719994068146,2.082155444717407,1.0197782794357801,0.011709698056049812,1.021995163278671,0.01210762182270643,2
2,3750,1.0507993869781493,0.9935742397463071,1.0298472438812256,0.994164642248155,0.020125198210700183,0.03786596633940935,0.9928082227230072,2.0841367752075195,0.017258197912655305,0.03610930354446173,0.9764797415733337,2.081133299446106,1.020600009784525,0.011370497277956955,1.017638960090581,0.010361079450988618,3
3,5000,1.028259989261627,0.9937934816200603,1.0239203167915345,0.9944806949297328,0.0185302469506918,0.03933362569957972,0.9703961179733276,2.0831841260910036,0.017325441543012857,0.039093178948760035,0.9675016956329345,2.081321384239197,1.0189112172632935,0.010993480196717892,1.017724194340258,0.009937004654768747,4
4,6250,1.0131450310230254,0.9935955191846673,1.0083208123683929,0.9945915093179587,0.019596622638290866,0.040297403080761435,0.9532510059356689,2.0836028497695924,0.016080071332621446,0.04210797140002251,0.9501327691078186,2.081718343734741,1.020048798006696,0.011145999341058373,1.016421064461851,0.009529190903229238,5
5,7500,1.011853095817566,0.9945040062895927,1.0027938433647157,0.9939843137783738,0.016699435025887215,0.042069589734077456,0.953084071969986,2.0837976146697996,0.01751549994865345,0.04127289461493492,0.9440054496288299,2.081941654586792,1.017025391437483,0.009566066039526727,1.0179019186259,0.011770123605032675,6
6,8750,1.0011346270561219,0.9944149933719,0.9944695430278778,0.9946180977311818,0.01705082556802081,0.04088351753652096,0.9432002862930298,2.083681092262268,0.015969956489125615,0.04159995065629482,0.936899635219574,2.0816867738723754,1.0173851470348232,0.009950176885785353,1.0163139664494867,0.009034809498517695,7
7,10000,0.9932896741390228,0.9943197884196717,0.9925083324432373,0.99481230113682,0.01737601629855344,0.042314427600800994,0.9335992294311524,2.0843768266677856,0.015177773077617166,0.04363254387527704,0.9336980127811432,2.0823186347961427,1.0177172738386524,0.009997279087384535,1.015509354857322,0.009907978336923301,8
8,11250,0.9931824306964874,0.9946461142688646,0.9884356295585632,0.9944044657944076,0.015697979480976936,0.04254631612598896,0.9349381346225738,2.083961576652527,0.019763662503926024,0.04260340401977301,0.9260685635089875,2.0816435274124148,1.0160156366174629,0.009394335820941757,1.0204877478242147,0.007887979660544112,9
9,12500,0.9843245296955109,0.9947668192771624,0.9847053612709046,0.9950310949763496,0.01563088519467856,0.043414479500055315,0.9252791621208191,2.083334433555603,0.014892658230902816,0.04331353636831045,0.926499167919159,2.081136961555481,1.0159210246349655,0.009462571360229944,1.0152462117051675,0.007217417585182097,10
10,13750,0.9833131461143494,0.9945684209582951,0.9809082408428192,0.9953472002671105,0.015818441940943014,0.04344592297077179,0.9240487809181214,2.0837280031204224,0.013799521060935512,0.04321396930217743,0.9238947501659394,2.081504995918274,1.016118836119046,0.009679106715358043,1.0141173373750705,0.008779789880368155,11
11,15000,0.97546277384758,0.995214947583108,0.9796952789306641,0.9956558735115475,0.014092880790430353,0.043506685496866704,0.9178632071495056,2.083989023208618,0.012837707169053464,0.04291241100728512,0.923945160484314,2.081567936325073,1.014320374135366,0.008558764143632318,1.013104661408974,0.006970564287258545,12
12,16250,0.9742657262802124,0.9950799153622455,0.9748950286865234,0.9953178474350345,0.014308575036824913,0.04394678206592798,0.9160103687286377,2.083943614578247,0.013148707573530555,0.044447653917968274,0.917298666381836,2.081370579910278,1.0145538491979453,0.00857349896993851,1.0134276705679017,0.008013476563625986,13
13,17500,0.9718013601779938,0.9955210662931062,0.9713365335464478,0.9956543602279034,0.012830442201544065,0.0439026205226779,0.9150682979583741,2.083312159347534,0.01292311313105347,0.04502187641263008,0.9133915437221527,2.081234296798706,1.0130352054743397,0.007840110453803876,1.0131627455737013,0.006859171240678687,14
