epoch,step,train_loss,train_acc,val_loss,val_acc,train_task,train_kl,train_recon,train_contr,val_task,val_kl,val_recon,val_contr,train_ppl,train_te,val_ppl,val_te,sav_version
0,2333,2.5755311293224894,0.5616804907918024,0.8269327496320514,0.8299913803716706,2.5701990500699283,0.005332077313370227,5.90916184994779,2.0825461588649854,0.8231705712564921,0.003762180439464874,5.907007916498992,2.081723130860571,47.774402923540755,0.5930662688120364,2.3526760943021134,0.26711477039671716,1
0,4666,1.5471109125046223,0.7241281733701931,0.35924449171555245,0.9065720226937772,1.543322376584322,0.003788534898678509,5.9078704143766165,2.083026274661879,0.3580926892868543,0.001151803385794865,5.9074393813892945,2.0852765941013724,24.749127180671014,0.3912528068140907,1.4558289492525323,0.12743807454542455,2
0,6999,1.1408546423369994,0.7852520166570295,0.28699704101782736,0.9109121671351627,1.138066654018648,0.0027879876187243855,5.907827190576851,2.083222924666603,0.2864948365900476,0.0005022039494163483,5.906766158039287,2.0825056181115618,16.96557156677834,0.2996848491020039,1.3417693595636657,0.10315098037884031,3
0,9332,0.9222791077935588,0.8178473392778375,0.24423910813185118,0.9200933691544273,0.9200925564922734,0.0021865507546093297,5.9076877284652936,2.083135355747773,0.2439678659252191,0.00027124237663051415,5.908222513683771,2.0828435617988394,13.052279259384502,0.24872125887112748,1.28391833738136,0.08849582434965926,4
0,11665,0.778415578592088,0.8416131493074295,0.145765199357549,0.9588028560949988,0.7766242323661254,0.0017913457781004176,5.907484113960577,2.0833969479612766,0.14561691818664135,0.00014828072248053366,5.906551223690227,2.0859968773389266,10.688027431781554,0.21454369816062596,1.1601213292807622,0.0640626017446261,5
0,13998,0.6686770427898693,0.8629866622136371,0.10463035845797572,0.9740159706881784,0.6671610967594979,0.0015159456544874548,5.907258024214336,2.083553362001707,0.10452797462358691,0.00010238426462604104,5.909876639560117,2.079365267591961,9.095237193508726,0.1888946276406038,1.113580935705684,0.05422869442477375,6
0,16331,0.5874767687386578,0.878983679877499,0.09084049725542002,0.9764926656465087,0.5861626416978274,0.0013141267222850778,5.907163474967246,2.083547087040091,0.0907604508575494,8.004656341407838e-05,5.906252778182595,2.0826883300886316,7.954408996767529,0.16942810750038817,1.0970814839615937,0.047677210805283296,7
0,18664,0.525749247089133,0.8911084959834894,0.09332136416578886,0.976360984760047,0.5245893025922402,0.0011599442067229267,5.907227630248358,2.083474888560908,0.0932628017735778,5.8562086713332606e-05,5.907067351422067,2.0831186614804347,7.097749462754678,0.15446846601825223,1.1013835106557504,0.047308050912611414,7
0,20997,0.4771387047665569,0.9006816294366455,0.08791783701537682,0.9769147028842998,0.4761005236698471,0.001038180834967982,5.907172088674825,2.083469499665998,0.08787041602526018,4.742115237666254e-05,5.907516503738145,2.0813038566354978,6.430772280834939,0.14266108246950432,1.0943802572555423,0.046573626585523345,8
0,23330,0.437853912729735,0.9084059078222656,0.0813374842854485,0.9789325419226116,0.43691504267887665,0.0009388698227856264,5.907181777107935,2.0835578941093,0.08129791629656566,3.956785738379132e-05,5.909164176148884,2.0858443621861733,5.896738552736051,0.13301020020577758,1.0872682288845887,0.03998371868726916,9
1,25663,0.08302437448406653,0.9779921316636707,0.07797691915717007,0.9794582227602503,0.08299013567676604,3.4238665922935684e-05,5.907886285158651,2.0837271265294772,0.07794927739068645,2.764158771011137e-05,5.910791764825078,2.0815231562671013,1.0891203501806634,0.044889906047918864,1.0830291131501286,0.039330312362202746,10
1,27996,0.08113789554620088,0.9785060890165578,0.08049385526791704,0.9784626070072878,0.08110703803021377,3.085737982565942e-05,5.907978254982678,2.0837619295957444,0.08047027147416483,2.358363331117967e-05,5.905853515964443,2.083582439159943,1.0871310457121999,0.044121251839023726,1.0864096746460907,0.03975229907661589,10
1,30329,0.08045914657679024,0.9786330155765371,0.0731590432854827,0.9809394525664953,0.08043105449184916,2.8091991677290486e-05,5.907596391453078,2.0837127093728673,0.07313111546040924,2.792819503742128e-05,5.905701469566862,2.085870091187752,1.0863384425691465,0.04413426245923959,1.0781961089030279,0.03473820358991896,11
1,32662,0.07933522188054752,0.9788840654031309,0.07549066554707617,0.9797743250431463,0.07930933404917362,2.5887755045402626e-05,5.9076664280827496,2.083998820532423,0.07546365380008957,2.70116013903674e-05,5.906237129437721,2.0803619294853535,1.0851113515250148,0.043634919001151774,1.0807132023856378,0.0399019040010642,11
1,34995,0.07851037171093898,0.9790308782097953,0.0699787736738148,0.9808255999779563,0.07848611257847486,2.4259084189901994e-05,5.907728935600984,2.084108263729653,0.06996353155582101,1.5241773969707646e-05,5.90475568933002,2.0824434878462452,1.0841397664864727,0.04334098748894625,1.073944194503563,0.038220132500841345,12
1,37328,0.07814575701689429,0.9790886321637774,0.06594742182790207,0.9821817511795012,0.07812282469762351,2.2932279899162682e-05,5.907565095649421,2.083934468918332,0.06593201091311778,1.5410990873549007e-05,5.90945159580748,2.0828260400537717,1.0837533847427732,0.04324975232504491,1.0698147342866726,0.03879427126280775,13
