epoch,step,train_loss,train_acc,val_loss,val_acc,train_task,train_kl,train_recon,train_contr,val_task,val_kl,val_recon,val_contr,train_ppl,train_te,val_ppl,val_te,sav_version
0,2333,7.631143810153263,0.41493091938153837,2.699078413894621,0.6802108426261324,3.26586677682691,0.11079672978315909,4.25448029658542,2.0837810022658254,1.5218756842916294,0.12378103639614785,1.053421700026019,2.0833874157929824,65.26208760540395,0.6992714015126044,5.17277637052725,0.4499145123646321,1
0,4666,4.902428769587551,0.5702293856912167,1.863386025620719,0.7648097714744753,2.2068607616024725,0.08331149576886118,2.6122565092355257,2.0836858854904943,0.8811463577262426,0.035661789162431734,0.9465778774376643,2.0809072185370883,34.421085669081215,0.5129003746355595,2.546350478370499,0.24412372528225043,2
0,6999,3.8542498091507476,0.6373315118861149,1.6879223234067529,0.7783957729615507,1.7358180834772179,0.06517528063873265,2.0532564445254904,2.083490051973171,0.7073842030713113,0.027926091223134327,0.9526120278416044,2.0790669650344524,23.721945846486786,0.41704027610507793,2.0806146860920625,0.19240676057230635,3
0,9332,3.287504821479244,0.6767872405036403,1.4854322543083611,0.8281467718384629,1.4627831666005804,0.05430061301657394,1.7704210417002657,2.083646734896209,0.5526504657404908,0.01473298295937731,0.9180487994167764,2.082238020028098,18.283169710728135,0.36091908115058563,1.8037563065076023,0.1820791372920015,4
0,11665,2.881409412160024,0.7237069507593041,1.1051008395724378,0.958622824629536,1.2363484356961139,0.04638480180395432,1.5986761744230333,2.0836594703010465,0.1879409806708158,0.011014684028449958,0.9061451779078629,2.0799370862669866,14.912585286856206,0.32137119216029236,1.2289637745934754,0.13933553034969282,5
0,13998,2.5822655537721513,0.763485433672724,1.09281966418533,0.9673589288095773,1.0582747062990754,0.04074831282550179,1.4832425344384625,2.0835749918110866,0.1537558600085519,0.007325803568997121,0.9317380048460879,2.082214420124636,12.627482168136542,0.290739035481985,1.1823175376723014,0.12081321653163966,6
0,16331,2.3640055765105465,0.7925882002546055,1.064573557447579,0.9691394142916544,0.9282431278868097,0.036059857340186595,1.3997025911247845,2.0834455033743144,0.14255737688124054,0.0049632908658014015,0.9170528882640904,2.0825967450263136,10.991668231727314,0.26817704968969713,1.1692877978377139,0.12034794543353995,7
0,18664,2.197915641008926,0.8144944793110457,1.0275096428596366,0.9741178668016932,0.8302031220626767,0.03221024413231043,1.3355022745228509,2.083401321093769,0.12017354480448668,0.006463811290845022,0.9008722825575683,2.0843311901819908,9.764192326599403,0.2511131734504068,1.1350443853050953,0.1249117150931917,8
0,20997,2.0650994269505634,0.8317137231998821,1.015746090119168,0.9746410247413412,0.7530120709507491,0.029420446029926304,1.282666909760388,2.083360625805387,0.1164502820189474,0.008408802792319429,0.890887005475618,2.0824944003153654,8.808230615431805,0.23776213627492077,1.1344864098271805,0.1197272383183986,9
0,23330,1.9569265431860614,0.8457145167162411,0.9613147221379361,0.9711384176319746,0.6902219687953977,0.027364100836885258,1.239340473434928,2.0832412306862844,0.1305479369584029,0.008383011095170563,0.8223837747917337,2.08420384384818,8.041947891055651,0.22710410304157466,1.1574331088209922,0.1114205210057775,10
1,25663,0.9710918357299508,0.9733155266054814,0.9717663630085477,0.977956440263512,0.12091146489410715,0.00994844627622691,0.8402319234617291,2.0810115920093075,0.09837581310125257,0.010428283898301928,0.8629622669038126,2.081135941764056,1.1410286152221631,0.12351719629457765,1.1092106787218259,0.1212097726303263,10
1,27996,0.9719183379666287,0.973191443581095,0.9832966095310146,0.9767189059231526,0.12008465670691261,0.010515013285082,0.8413186671428605,2.0815335393949854,0.10763964791766416,0.012967396065813758,0.8626895665617312,2.0782110877966478,1.1401846733333088,0.12301911399257677,1.121549062452257,0.10560647023650704,10
