epoch,step,train_loss,train_acc,val_loss,val_acc,train_task,train_kl,train_recon,train_contr,val_task,val_kl,val_recon,val_contr,train_ppl,train_te,val_ppl,val_te,sav_version
0,1867,2.8713152673261075,0.44151473919245926,1.393550277960421,0.676344098558976,2.8649590756718206,0.006356188819414962,5.828805406015699,2.082663182849608,1.3894961711132165,0.004054100725404693,5.832672465931285,2.0748400326931113,59.57158257690034,0.6383538517325187,4.906438589529719,0.35586914747802734,1
1,3734,1.0116236743501756,0.7457174246164727,0.8101851347118917,0.7734038528413407,1.009019109691345,0.0026045646739202783,5.827623495777214,2.0825079376836735,0.80846568475468,0.001719447629493332,5.831693562594327,2.068683943363151,2.9739117901557304,0.2780309832391533,2.3293822936107618,0.22080470363725951,2
2,5601,0.7382003625622393,0.7787893371074125,0.674229454512548,0.7797070953552453,0.7370732251053899,0.0011271375733739224,5.827869621904125,2.083099958726794,0.6733820113268766,0.0008474416043632899,5.827589174713752,2.0640071166886225,2.1689804931115853,0.19228524037288397,2.001926798941426,0.1708788327717085,3
3,7468,0.5708066306301918,0.8162061801098226,0.4062331109636962,0.8754195584883884,0.5701759627271478,0.0006306676595352329,5.8284672324390545,2.083731917819047,0.40563010081949863,0.0006030088230600637,5.832222476150051,2.069241597194864,1.8230398900550997,0.15975207618658407,1.524960122879951,0.12020301185303704,4
4,9335,0.24732862522972257,0.934619502834624,0.1839121776548299,0.9554437363031536,0.24689744316025508,0.0004311819064268023,5.829452622428448,2.08262153653838,0.18353997076852152,0.0003722076083185396,5.831473422772957,2.066778870544048,1.3024017375961563,0.12450369968766976,1.218888786638831,0.11229298105789734,5
5,11202,0.15497734052157525,0.9609176333536606,0.14067213570303988,0.9658085191473358,0.15475370148401338,0.00022363917918386458,5.828546867053906,2.082199283251484,0.14047544965087766,0.00019668591928414324,5.830514228705204,2.066547842338832,1.1800786762587654,0.11383339783832552,1.1611347185792729,0.08868859459535358,6
6,13069,0.14418341568159862,0.9641510865125273,0.13887488740411671,0.9661023269761033,0.14402824761540528,0.00015516820967039787,5.8281731955431715,2.0830408022502045,0.13873558673029296,0.0001393005491770578,5.830403819228664,2.074785397510336,1.166288734591459,0.10946579995129078,1.16754102077675,0.0998838550921569,7
7,14936,0.12554500153139592,0.96868172753193,0.13750137833671439,0.9672387225095644,0.12544703849625735,9.796299153739855e-05,5.82846055671884,2.0824006629871312,0.13740990995758712,9.146855463217379e-05,5.823391466429739,2.067487712460335,1.1419711193115547,0.10789687639481006,1.158124056850118,0.0913958181715988,8
8,16803,0.12712695065538593,0.9687773118826776,0.1268582345419234,0.969057985451143,0.12704379355557857,8.315713162360345e-05,5.828375720824542,2.082899822036915,0.1267806150917566,7.761923144712593e-05,5.820922644451411,2.068879965579871,1.1477049572010243,0.10485397319482831,1.1529824461200746,0.09877004853101455,9
9,18670,0.11542264404871272,0.9714089668973368,0.10579785094079044,0.975545228137161,0.1153619211144899,6.072290839258747e-05,5.828142591638876,2.081701748627804,0.10572715230624784,7.069863571851241e-05,5.832532738194321,2.0728230933950407,1.1306152657516402,0.10564309568435772,1.1193319277476428,0.08747184805698095,10
10,20537,0.11184107987773836,0.9724858462993495,0.12498090867743347,0.9682285147528179,0.11179065899302396,5.042084546242933e-05,5.830273039786651,2.0824063000477246,0.1249293012996063,5.160710413356998e-05,5.826174832353688,2.075054522114571,1.1265871699315029,0.10459472835230083,1.1457594882737854,0.10176033831693612,10
11,22404,0.11313412795127652,0.9723173192403224,0.11146580546652202,0.9724141550429605,0.11309047234676135,4.365550298690217e-05,5.829388075993543,2.081934446821126,0.11141153092195064,5.427530244688946e-05,5.828811115688747,2.067115482657847,1.1299710172525437,0.10505081799048126,1.1248964612994647,0.1072484470273525,10
12,24271,0.11016521625191843,0.9726263696187681,0.1090339564840601,0.9726173169327651,0.11012497525781904,4.024096900182185e-05,5.828416705578486,2.083272962820485,0.1089851584737048,4.8797272470299944e-05,5.8300360910820235,2.0711525666593302,1.127950342154301,0.09627936430246803,1.120544218831408,0.09535230946844486,10
13,26138,0.10803109576454736,0.9729014957656958,0.11747431726844022,0.9706173204707057,0.10799188602276258,3.9209888816023484e-05,5.82846430424515,2.0832191211499183,0.11743879590108237,3.552110806916549e-05,5.8314918845590915,2.068545024804395,1.1209852460311291,0.1042614140064768,1.1403517036233768,0.10468346926867383,10
14,28005,0.1161020604168261,0.9712989083511769,0.1126185072670606,0.9728303693827244,0.11607257572008196,2.9484533750211165e-05,5.829618119657136,2.0832278468612686,0.11258391386857539,3.459364425089925e-05,5.8317358855045205,2.069324447651102,1.314450960492858,0.10159497651593681,1.1291890935679734,0.10045984492224824,10
15,29872,0.10361489051120903,0.9741862385214066,0.09547354309170535,0.9768636665647149,0.10358932907017168,2.556144226884672e-05,5.829659002760738,2.0824450979784457,0.09544451722894053,2.9025585837474073e-05,5.828391826514042,2.0743391561989832,1.117634166993242,0.10377901959255935,1.1059156935049306,0.0954987780044955,11
16,31739,0.101274689084321,0.9748920177147719,0.09727808963413341,0.9751176329005825,0.10125360700980739,2.1082061512747918e-05,5.828750986049184,2.082690225352434,0.09725463668806385,2.3452487757730515e-05,5.830663522084554,2.0759650270144143,1.1133124651380573,0.09941279375564277,1.110521266627349,0.09387656327567036,11
17,33606,0.10383491791948381,0.9740176747164058,0.089350344874247,0.9774812737812457,0.10381514985943896,1.9768106935213578e-05,5.8296098670796015,2.0823868796604486,0.08933031284591333,2.003228850427526e-05,5.825067375645493,2.0719022606358384,1.1186919320270106,0.09831416616865157,1.0980121924728965,0.10179167935922806,12
18,35473,0.10380883932068254,0.9732713219507895,0.08931576913090969,0.9784420384662402,0.10379196798723704,1.6871213678636723e-05,5.82834944931913,2.082496609033974,0.08929649027384291,1.927804627521622e-05,5.832770328329067,2.077152527944006,1.1209959244843575,0.09459286878662801,1.0982155205481163,0.0857850817213838,13
19,37340,0.1000354880943194,0.9753592432159693,0.08811414970856424,0.979361929416065,0.10002035876919615,1.5129285715380708e-05,5.829397118787556,2.0838477573231318,0.08809900430096972,1.5145587215124809e-05,5.831205117582071,2.0674472884698347,1.114066683561335,0.0922467925722034,1.0970373403356015,0.0783502726464936,14
